CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
c5935eb20409   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     6.109MiB / 2GiB       640kB / 764kB     0B / 0B         7
c02b665bf50d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.09%    9.832MiB / 2GiB       165MB / 139MB     0B / 0B         10
2242307b43d6   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   23.63%    10.41MiB / 2GiB       165MB / 139MB     0B / 0B         9
470beb2acde9   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.77%    9.332MiB / 2GiB       165MB / 139MB     0B / 0B         9
b8bb345795ee   peer3.org1.example.com                                                                                  11.21%    102.5MiB / 11.57GiB   150MB / 436MB     0B / 3.57MB     11
8254a117fe8e   peer2.org1.example.com                                                                                  8.92%     119.8MiB / 11.57GiB   148MB / 437MB     0B / 3.57MB     10
67026816d351   peer1.org1.example.com                                                                                  13.01%    101MiB / 11.57GiB     147MB / 435MB     0B / 3.58MB     11
48f46f718c6e   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    108kB / 17.5kB    0B / 336kB      1
52a456767a11   peer0.org1.example.com                                                                                  53.17%    147.2MiB / 11.57GiB   469MB / 230MB     41kB / 3.42MB   11
7913de4ff4e1   peer0.org2.example.com                                                                                  0.63%     83.01MiB / 11.57GiB   5.87MB / 2.85MB   0B / 3.42MB     10
bd7c85809023   couchdb0                                                                                                159.34%   126.7MiB / 11.57GiB   16.9MB / 375MB    0B / 1.55MB     42
8e54a0047684   couchdb1                                                                                                1.58%     58.96MiB / 11.57GiB   567kB / 568kB     0B / 1.54MB     42
8353effcce8b   orderer.example.com                                                                                     0.05%     23.48MiB / 11.57GiB   314kB / 1.27MB    0B / 618kB      9
67d00fac6afa   ca_orderer                                                                                              0.00%     7.707MiB / 11.57GiB   22.8kB / 27.2kB   0B / 659kB      8
5a5b1bfbfa5d   ca_org1                                                                                                 0.00%     7.355MiB / 11.57GiB   46kB / 77.7kB     0B / 1.13MB     7
a734556831be   ca_org2                                                                                                 0.00%     6.969MiB / 11.57GiB   27.5kB / 35.5kB   0B / 737kB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
ced523159be7   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.39%    11.5MiB / 2GiB        111MB / 89.8MB    0B / 0B         9
c5935eb20409   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     6.109MiB / 2GiB       640kB / 764kB     0B / 0B         7
c02b665bf50d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.78%    9.25MiB / 2GiB        170MB / 143MB     0B / 0B         10
2242307b43d6   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.10%    9.262MiB / 2GiB       170MB / 143MB     0B / 0B         9
470beb2acde9   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.92%    8.852MiB / 2GiB       171MB / 144MB     0B / 0B         9
b8bb345795ee   peer3.org1.example.com                                                                                  8.69%     102.5MiB / 11.57GiB   155MB / 449MB     0B / 3.57MB     11
8254a117fe8e   peer2.org1.example.com                                                                                  10.35%    119.8MiB / 11.57GiB   152MB / 450MB     0B / 3.57MB     10
67026816d351   peer1.org1.example.com                                                                                  14.13%    101MiB / 11.57GiB     152MB / 449MB     0B / 3.58MB     11
48f46f718c6e   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    108kB / 17.5kB    0B / 336kB      1
52a456767a11   peer0.org1.example.com                                                                                  31.89%    148.7MiB / 11.57GiB   484MB / 240MB     41kB / 3.42MB   11
7913de4ff4e1   peer0.org2.example.com                                                                                  1.07%     83.02MiB / 11.57GiB   5.89MB / 2.88MB   0B / 3.42MB     10
bd7c85809023   couchdb0                                                                                                201.79%   126.7MiB / 11.57GiB   17.2MB / 386MB    0B / 1.55MB     42
8e54a0047684   couchdb1                                                                                                0.92%     58.96MiB / 11.57GiB   567kB / 568kB     0B / 1.54MB     42
8353effcce8b   orderer.example.com                                                                                     0.06%     23.48MiB / 11.57GiB   314kB / 1.27MB    0B / 618kB      9
67d00fac6afa   ca_orderer                                                                                              0.00%     7MiB / 11.57GiB       22.8kB / 27.2kB   0B / 659kB      8
5a5b1bfbfa5d   ca_org1                                                                                                 0.00%     7.355MiB / 11.57GiB   46kB / 77.7kB     0B / 1.13MB     7
a734556831be   ca_org2                                                                                                 0.00%     6.969MiB / 11.57GiB   27.5kB / 35.5kB   0B / 737kB      8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O       PIDS
ced523159be7   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   18.00%    13.07MiB / 2GiB       116MB / 93.8MB    0B / 0B         9
c5935eb20409   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     6.109MiB / 2GiB       640kB / 764kB     0B / 0B         7
c02b665bf50d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.48%    9.238MiB / 2GiB       175MB / 147MB     0B / 0B         10
2242307b43d6   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.35%    9.109MiB / 2GiB       175MB / 147MB     0B / 0B         9
470beb2acde9   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.69%    9.449MiB / 2GiB       175MB / 148MB     0B / 0B         9
b8bb345795ee   peer3.org1.example.com                                                                                  9.06%     99.01MiB / 11.57GiB   159MB / 462MB     0B / 3.57MB     11
8254a117fe8e   peer2.org1.example.com                                                                                  9.34%     120.9MiB / 11.57GiB   156MB / 463MB     0B / 3.57MB     10
