CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b2f17e13c4a1   peer4.org1.example.com                                                                                  15.51%    153.4MiB / 11.57GiB   85.1MB / 77.1MB   0B / 21.2MB   14
0f521c16e549   peer3.org1.example.com                                                                                  19.11%    152.3MiB / 11.57GiB   86.3MB / 78.6MB   0B / 20.6MB   14
64a3df403f7f   peer2.org1.example.com                                                                                  17.46%    162.2MiB / 11.57GiB   86.2MB / 79.8MB   0B / 21.2MB   14
1d33a0774627   peer1.org1.example.com                                                                                  19.17%    128.5MiB / 11.57GiB   84.1MB / 65.6MB   0B / 22.2MB   14
34134e6bbb4d   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   110kB / 17.5kB    0B / 336kB    1
77ffa431300a   peer0.org2.example.com                                                                                  17.15%    208.3MiB / 11.57GiB   19.9MB / 18.7MB   0B / 3.85MB   15
2ed2e2c83f1c   peer0.org1.example.com                                                                                  9.15%     126.7MiB / 11.57GiB   82.9MB / 59.2MB   0B / 6.69MB   13
f9a14036ab3e   couchdb0                                                                                                10.64%    61.65MiB / 11.57GiB   901kB / 927kB     0B / 3.54MB   42
a66bfbf9253e   couchdb1                                                                                                20.60%    133.6MiB / 11.57GiB   2.16MB / 2.25MB   0B / 1.77MB   42
50cf47e07905   orderer.example.com                                                                                     9.54%     97.76MiB / 11.57GiB   19.1MB / 109MB    0B / 38.9MB   14
06dec05ee085   ca_orderer                                                                                              0.00%     7.148MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c4257beb273a   ca_org2                                                                                                 0.00%     8.371MiB / 11.57GiB   29.1kB / 35.5kB   0B / 737kB    8
d79a4f613ecf   ca_org1                                                                                                 0.00%     8.898MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e3f81fe3dd34   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.38%     8.426MiB / 2GiB       1.8MB / 1.25MB    0B / 0B       8
ec17c381aecc   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.00%     25.29MiB / 2GiB       8.12MB / 3.17MB   0B / 0B       8
c936f8ce58ce   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.65%     8.082MiB / 2GiB       1.12MB / 474kB    0B / 0B       7
1b91ff1a660c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.45%     8.129MiB / 2GiB       1.17MB / 498kB    0B / 0B       8
5e219326626a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.36%     7.977MiB / 2GiB       1.25MB / 529kB    0B / 0B       8
4c75378b1eb8   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.27%     8.176MiB / 2GiB       1.2MB / 506kB     0B / 0B       8
78ab195fe9be   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.41%     8.266MiB / 2GiB       1.2MB / 506kB     0B / 0B       7
66a116cb08e9   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.39%     8.047MiB / 2GiB       1.23MB / 508kB    0B / 0B       7
1ba5731ce288   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.13%     8.07MiB / 2GiB        1.21MB / 517kB    0B / 0B       7
dd757f69cdc4   peer7.org1.example.com                                                                                  21.22%    139.1MiB / 11.57GiB   96.5MB / 80.9MB   0B / 23.7MB   14
82087b71a034   peer6.org1.example.com                                                                                  18.00%    146.1MiB / 11.57GiB   95.3MB / 86.6MB   0B / 21.3MB   15
38688619acff   peer5.org1.example.com                                                                                  16.96%    148.4MiB / 11.57GiB   94.9MB / 91MB     0B / 23.7MB   14
b2f17e13c4a1   peer4.org1.example.com                                                                                  17.67%    155.9MiB / 11.57GiB   93.4MB / 85.6MB   0B / 23.3MB   14
0f521c16e549   peer3.org1.example.com                                                                                  18.70%    166.3MiB / 11.57GiB   94.6MB / 87MB     0B / 23MB     14
64a3df403f7f   peer2.org1.example.com                                                                                  16.51%    152.7MiB / 11.57GiB   95.7MB / 89.3MB   0B / 23.6MB   14
1d33a0774627   peer1.org1.example.com                                                                                  19.52%    134.8MiB / 11.57GiB   92.7MB / 71MB     0B / 25MB     14
34134e6bbb4d   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   110kB / 17.5kB    0B / 336kB    1
77ffa431300a   peer0.org2.example.com                                                                                  13.68%    220.5MiB / 11.57GiB   21.2MB / 20.1MB   0B / 3.91MB   15
2ed2e2c83f1c   peer0.org1.example.com                                                                                  7.98%     127MiB / 11.57GiB     90.3MB / 64.2MB   0B / 7.09MB   13
f9a14036ab3e   couchdb0                                                                                                14.40%    61.69MiB / 11.57GiB   953kB / 983kB     0B / 3.82MB   42
a66bfbf9253e   couchdb1                                                                                                13.39%    128.1MiB / 11.57GiB   2.27MB / 2.53MB   0B / 1.81MB   42
50cf47e07905   orderer.example.com                                                                                     14.59%    81.21MiB / 11.57GiB   22MB / 117MB      0B / 40.8MB   14
06dec05ee085   ca_orderer                                                                                              0.00%     7.148MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c4257beb273a   ca_org2                                                                                                 0.00%     8.371MiB / 11.57GiB   29.1kB / 35.5kB   0B / 737kB    8
d79a4f613ecf   ca_org1                                                                                                 0.00%     8.898MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e3f81fe3dd34   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.89%     8.523MiB / 2GiB       1.91MB / 1.3MB    0B / 0B       8
ec17c381aecc   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.47%     21.46MiB / 2GiB       8.75MB / 3.37MB   0B / 0B       9
c936f8ce58ce   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.68%     8.086MiB / 2GiB       1.27MB / 537kB    0B / 0B       7
1b91ff1a660c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.24%     8.211MiB / 2GiB       1.28MB / 544kB    0B / 0B       8
5e219326626a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.79%     8.117MiB / 2GiB       1.38MB / 583kB    0B / 0B       8
4c75378b1eb8   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.46%     8.238MiB / 2GiB       1.32MB / 554kB    0B / 0B       8
78ab195fe9be   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.21%     7.914MiB / 2GiB       1.32MB / 558kB    0B / 0B       7
66a116cb08e9   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.86%     8.188MiB / 2GiB       1.35MB / 559kB    0B / 0B       7
1ba5731ce288   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.35%     8.09MiB / 2GiB        1.32MB / 561kB    0B / 0B       7
dd757f69cdc4   peer7.org1.example.com                                                                                  19.07%    153.6MiB / 11.57GiB   111MB / 94.8MB    0B / 26MB     14
82087b71a034   peer6.org1.example.com                                                                                  19.93%    131.6MiB / 11.57GiB   108MB / 99.8MB    0B / 23.7MB   15
38688619acff   peer5.org1.example.com                                                                                  15.17%    160.1MiB / 11.57GiB   109MB / 104MB     0B / 26MB     14
b2f17e13c4a1   peer4.org1.example.com                                                                                  17.91%    152.1MiB / 11.57GiB   105MB / 97.4MB    0B / 25.4MB   14
0f521c16e549   peer3.org1.example.com                                                                                  17.70%    148.8MiB / 11.57GiB   108MB / 100MB     0B / 25.1MB   14
64a3df403f7f   peer2.org1.example.com                                                                                  16.86%    152.9MiB / 11.57GiB   110MB / 102MB     0B / 25.8MB   14
1d33a0774627   peer1.org1.example.com                                                                                  20.39%    163.1MiB / 11.57GiB   106MB / 80.6MB    0B / 28.6MB   14
34134e6bbb4d   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   110kB / 17.5kB    0B / 336kB    1
77ffa431300a   peer0.org2.example.com                                                                                  16.63%    205.8MiB / 11.57GiB   22.5MB / 21.6MB   0B / 3.98MB   15
2ed2e2c83f1c   peer0.org1.example.com                                                                                  8.12%     137.8MiB / 11.57GiB   103MB / 72.8MB    0B / 7.57MB   13
f9a14036ab3e   couchdb0                                                                                                11.09%    61.85MiB / 11.57GiB   995kB / 1.03MB    0B / 4.11MB   42
a66bfbf9253e   couchdb1                                                                                                21.24%    128.3MiB / 11.57GiB   2.42MB / 2.73MB   0B / 1.81MB   42
50cf47e07905   orderer.example.com                                                                                     14.90%    80.01MiB / 11.57GiB   23.8MB / 132MB    0B / 47.8MB   14
06dec05ee085   ca_orderer                                                                                              0.00%     7.148MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c4257beb273a   ca_org2                                                                                                 0.00%     8.371MiB / 11.57GiB   29.1kB / 35.5kB   0B / 737kB    8
d79a4f613ecf   ca_org1                                                                                                 0.00%     8.898MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e3f81fe3dd34   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.195MiB / 2GiB       1.93MB / 1.31MB   0B / 0B       8
ec17c381aecc   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     21.79MiB / 2GiB       9.59MB / 3.64MB   0B / 0B       9
c936f8ce58ce   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.086MiB / 2GiB       1.27MB / 537kB    0B / 0B       7
1b91ff1a660c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.211MiB / 2GiB       1.29MB / 545kB    0B / 0B       8
5e219326626a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.117MiB / 2GiB       1.38MB / 583kB    0B / 0B       8
4c75378b1eb8   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.238MiB / 2GiB       1.32MB / 555kB    0B / 0B       8
78ab195fe9be   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     7.91MiB / 2GiB        1.32MB / 560kB    0B / 0B       7
66a116cb08e9   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.188MiB / 2GiB       1.36MB / 564kB    0B / 0B       7
1ba5731ce288   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.09MiB / 2GiB        1.32MB / 563kB    0B / 0B       7
dd757f69cdc4   peer7.org1.example.com                                                                                  23.93%    139.3MiB / 11.57GiB   123MB / 106MB     0B / 28.4MB   14
82087b71a034   peer6.org1.example.com                                                                                  22.88%    139.9MiB / 11.57GiB   120MB / 113MB     0B / 26.9MB   15
38688619acff   peer5.org1.example.com                                                                                  24.35%    163MiB / 11.57GiB     121MB / 116MB     0B / 29.2MB   14
b2f17e13c4a1   peer4.org1.example.com                                                                                  23.66%    165.3MiB / 11.57GiB   120MB / 110MB     0B / 28.4MB   14
0f521c16e549   peer3.org1.example.com                                                                                  25.14%    155.6MiB / 11.57GiB   122MB / 114MB     0B / 28.4MB   14
64a3df403f7f   peer2.org1.example.com                                                                                  24.69%    151.7MiB / 11.57GiB   122MB / 114MB     0B / 28.8MB   14
1d33a0774627   peer1.org1.example.com                                                                                  26.90%    142.8MiB / 11.57GiB   119MB / 87.8MB    0B / 31.7MB   14
34134e6bbb4d   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   110kB / 17.5kB    0B / 336kB    1
77ffa431300a   peer0.org2.example.com                                                                                  7.57%     205MiB / 11.57GiB     23.5MB / 23.5MB   0B / 4.38MB   15
2ed2e2c83f1c   peer0.org1.example.com                                                                                  10.53%    138.2MiB / 11.57GiB   113MB / 79.4MB    0B / 8.24MB   13
f9a14036ab3e   couchdb0                                                                                                16.50%    62.08MiB / 11.57GiB   1.03MB / 1.06MB   0B / 4.58MB   42
a66bfbf9253e   couchdb1                                                                                                24.24%    126.5MiB / 11.57GiB   2.61MB / 2.96MB   0B / 2.1MB    42
50cf47e07905   orderer.example.com                                                                                     18.33%    104.4MiB / 11.57GiB   27.1MB / 149MB    0B / 55.1MB   14
06dec05ee085   ca_orderer                                                                                              0.00%     7.148MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c4257beb273a   ca_org2                                                                                                 0.00%     8.371MiB / 11.57GiB   29.1kB / 35.5kB   0B / 737kB    8
d79a4f613ecf   ca_org1                                                                                                 0.00%     7.543MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e3f81fe3dd34   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.195MiB / 2GiB       1.93MB / 1.31MB   0B / 0B       8
ec17c381aecc   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     21.79MiB / 2GiB       9.59MB / 3.64MB   0B / 0B       9
c936f8ce58ce   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.086MiB / 2GiB       1.27MB / 537kB    0B / 0B       7
1b91ff1a660c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.211MiB / 2GiB       1.29MB / 545kB    0B / 0B       8
5e219326626a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.117MiB / 2GiB       1.38MB / 583kB    0B / 0B       8
4c75378b1eb8   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.238MiB / 2GiB       1.32MB / 555kB    0B / 0B       8
78ab195fe9be   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     7.91MiB / 2GiB        1.32MB / 560kB    0B / 0B       7
66a116cb08e9   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.188MiB / 2GiB       1.36MB / 564kB    0B / 0B       7
1ba5731ce288   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.09MiB / 2GiB        1.32MB / 563kB    0B / 0B       7
dd757f69cdc4   peer7.org1.example.com                                                                                  25.53%    150.2MiB / 11.57GiB   137MB / 120MB     0B / 32MB     14
82087b71a034   peer6.org1.example.com                                                                                  30.76%    144.7MiB / 11.57GiB   134MB / 126MB     0B / 30.1MB   15
38688619acff   peer5.org1.example.com                                                                                  22.44%    168.3MiB / 11.57GiB   134MB / 129MB     0B / 32.4MB   16
b2f17e13c4a1   peer4.org1.example.com                                                                                  30.62%    159.1MiB / 11.57GiB   134MB / 123MB     0B / 31.7MB   14
0f521c16e549   peer3.org1.example.com                                                                                  31.36%    148.5MiB / 11.57GiB   134MB / 127MB     0B / 31.7MB   14
64a3df403f7f   peer2.org1.example.com                                                                                  29.81%    151.9MiB / 11.57GiB   137MB / 128MB     0B / 32.2MB   14
1d33a0774627   peer1.org1.example.com                                                                                  28.46%    145.2MiB / 11.57GiB   131MB / 95.5MB    0B / 35MB     14
34134e6bbb4d   cli                                                                                                     0.00%     1.062MiB / 11.57GiB   110kB / 17.5kB    0B / 336kB    1
77ffa431300a   peer0.org2.example.com                                                                                  8.83%     159.1MiB / 11.57GiB   24.3MB / 23.7MB   0B / 5.26MB   15
2ed2e2c83f1c   peer0.org1.example.com                                                                                  13.09%    137.6MiB / 11.57GiB   126MB / 87.9MB    0B / 9.19MB   13
f9a14036ab3e   couchdb0                                                                                                28.09%    62.41MiB / 11.57GiB   1.08MB / 1.11MB   0B / 5.2MB    42
a66bfbf9253e   couchdb1                                                                                                23.45%    126.9MiB / 11.57GiB   2.66MB / 3.01MB   0B / 2.63MB   42
50cf47e07905   orderer.example.com                                                                                     4.72%     83.21MiB / 11.57GiB   27.2MB / 165MB    0B / 55.1MB   14
06dec05ee085   ca_orderer                                                                                              0.00%     7.148MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c4257beb273a   ca_org2                                                                                                 0.00%     8.371MiB / 11.57GiB   29.1kB / 35.5kB   0B / 737kB    8
d79a4f613ecf   ca_org1                                                                                                 0.00%     7.543MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   8
