CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
c67b804d4700   couchdb1                                                                                                2.56%     56.94MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.137MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   15.08%    9.953MiB / 2GiB       473MB / 400MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   23.80%    8.777MiB / 2GiB       476MB / 401MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.49%    9.855MiB / 2GiB       476MB / 401MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.055MiB / 2GiB       11.4kB / 7.89kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   30.13%    9.984MiB / 2GiB       476MB / 401MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.023MiB / 2GiB       11.4kB / 7.96kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.16MiB / 2GiB        11.7kB / 8.12kB   0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  1.66%     84.73MiB / 11.57GiB   8.72MB / 5.87MB   0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  1.91%     85.83MiB / 11.57GiB   8.9MB / 5.6MB     0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  2.57%     87.75MiB / 11.57GiB   8.66MB / 5.59MB   0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  13.27%    109.8MiB / 11.57GiB   420MB / 1.26GB    0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  12.46%    108.8MiB / 11.57GiB   421MB / 1.26GB    0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  13.99%    125.6MiB / 11.57GiB   420MB / 1.26GB    0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  2.24%     86.61MiB / 11.57GiB   10.3MB / 7.37MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  30.13%    125.6MiB / 11.57GiB   1.51GB / 1.23GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                128.50%   102.8MiB / 11.57GiB   37.9MB / 1.09GB   0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.07%     20.64MiB / 11.57GiB   395kB / 1.96MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                1.89%     56.95MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.137MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   12.65%    10.05MiB / 2GiB       477MB / 403MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   28.62%    9.773MiB / 2GiB       480MB / 405MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   30.65%    9.711MiB / 2GiB       480MB / 404MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.055MiB / 2GiB       11.4kB / 7.89kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.30%    9.562MiB / 2GiB       480MB / 404MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.023MiB / 2GiB       11.4kB / 7.96kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.16MiB / 2GiB        11.7kB / 8.12kB   0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  2.39%     84.73MiB / 11.57GiB   8.76MB / 5.92MB   0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  2.72%     85.82MiB / 11.57GiB   8.94MB / 5.64MB   0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  4.02%     87.77MiB / 11.57GiB   8.7MB / 5.62MB    0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  14.90%    109.9MiB / 11.57GiB   424MB / 1.27GB    0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  13.57%    108.8MiB / 11.57GiB   424MB / 1.27GB    0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  14.53%    125.7MiB / 11.57GiB   424MB / 1.27GB    0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  3.76%     86.59MiB / 11.57GiB   10.3MB / 7.41MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  23.29%    129.3MiB / 11.57GiB   1.52GB / 1.24GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                136.19%   102.7MiB / 11.57GiB   38.1MB / 1.1GB    0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.06%     20.64MiB / 11.57GiB   395kB / 1.96MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                2.35%     56.95MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.137MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.17%    9.539MiB / 2GiB       481MB / 407MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.70%    9.098MiB / 2GiB       484MB / 408MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   17.19%    9.371MiB / 2GiB       483MB / 407MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.04%     5.055MiB / 2GiB       11.5kB / 8.07kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   31.46%    9.168MiB / 2GiB       484MB / 408MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.023MiB / 2GiB       11.5kB / 8.13kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.16MiB / 2GiB        11.8kB / 8.29kB   0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  3.51%     84.76MiB / 11.57GiB   8.8MB / 5.95MB    0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  2.63%     85.84MiB / 11.57GiB   8.98MB / 5.68MB   0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  2.39%     87.77MiB / 11.57GiB   8.73MB / 5.65MB   0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  15.70%    101.7MiB / 11.57GiB   428MB / 1.28GB    0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  8.72%     108.8MiB / 11.57GiB   428MB / 1.28GB    0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  7.19%     125.7MiB / 11.57GiB   428MB / 1.28GB    0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  2.13%     86.59MiB / 11.57GiB   10.4MB / 7.45MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  24.80%    121.4MiB / 11.57GiB   1.53GB / 1.25GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                117.00%   102.7MiB / 11.57GiB   38.4MB / 1.11GB   0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.05%     20.64MiB / 11.57GiB   395kB / 1.96MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                3.64%     56.96MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.137MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   6.57%     10.11MiB / 2GiB       485MB / 410MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.83%    9.066MiB / 2GiB       488MB / 411MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   36.47%    9.535MiB / 2GiB       488MB / 411MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.055MiB / 2GiB       11.6kB / 8.11kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   28.86%    9.184MiB / 2GiB       488MB / 411MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.023MiB / 2GiB       11.6kB / 8.22kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.16MiB / 2GiB        11.8kB / 8.29kB   0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  4.04%     84.85MiB / 11.57GiB   8.83MB / 5.99MB   0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  4.42%     85.85MiB / 11.57GiB   9.01MB / 5.72MB   0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  2.15%     87.77MiB / 11.57GiB   8.76MB / 5.68MB   0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  14.89%    104.4MiB / 11.57GiB   431MB / 1.29GB    0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  13.23%    108.8MiB / 11.57GiB   431MB / 1.29GB    0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  19.25%    125.9MiB / 11.57GiB   431MB / 1.29GB    0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  2.97%     86.61MiB / 11.57GiB   10.4MB / 7.49MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  18.03%    132.5MiB / 11.57GiB   1.55GB / 1.26GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                160.07%   102.7MiB / 11.57GiB   38.6MB / 1.12GB   0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.10%     20.64MiB / 11.57GiB   397kB / 1.96MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                3.25%     56.96MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.133MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   6.73%     10.33MiB / 2GiB       488MB / 413MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   36.99%    9.074MiB / 2GiB       492MB / 415MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   40.03%    10.68MiB / 2GiB       492MB / 415MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.055MiB / 2GiB       11.6kB / 8.11kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   30.55%    10.04MiB / 2GiB       492MB / 415MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.023MiB / 2GiB       11.6kB / 8.22kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.16MiB / 2GiB        11.8kB / 8.29kB   0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  2.96%     86.03MiB / 11.57GiB   8.87MB / 6.02MB   0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  2.64%     85.86MiB / 11.57GiB   9.04MB / 5.75MB   0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  3.34%     87.79MiB / 11.57GiB   8.8MB / 5.72MB    0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  19.26%    100.6MiB / 11.57GiB   435MB / 1.3GB     0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  19.08%    109MiB / 11.57GiB     435MB / 1.3GB     0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  19.39%    125.8MiB / 11.57GiB   435MB / 1.3GB     0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  3.32%     86.61MiB / 11.57GiB   10.5MB / 7.52MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  17.09%    132.6MiB / 11.57GiB   1.56GB / 1.27GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                118.47%   102.8MiB / 11.57GiB   38.8MB / 1.12GB   0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.07%     20.64MiB / 11.57GiB   397kB / 1.96MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                11.93%    57MiB / 11.57GiB      569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.133MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.99%    10.23MiB / 2GiB       493MB / 417MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.47%    9.156MiB / 2GiB       496MB / 418MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.15%    9.023MiB / 2GiB       496MB / 418MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.055MiB / 2GiB       11.7kB / 8.24kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.47%    9.137MiB / 2GiB       496MB / 418MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.023MiB / 2GiB       11.8kB / 8.35kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.16MiB / 2GiB        12kB / 8.42kB     0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  1.87%     86.93MiB / 11.57GiB   8.9MB / 6.06MB    0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  1.83%     85.84MiB / 11.57GiB   9.07MB / 5.78MB   0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  1.80%     87.77MiB / 11.57GiB   8.83MB / 5.75MB   0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  10.92%    107.3MiB / 11.57GiB   438MB / 1.31GB    0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  10.60%    108.9MiB / 11.57GiB   438MB / 1.31GB    0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  7.88%     125.8MiB / 11.57GiB   438MB / 1.31GB    0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  1.82%     86.59MiB / 11.57GiB   10.5MB / 7.55MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  36.02%    133.5MiB / 11.57GiB   1.57GB / 1.28GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                111.33%   101.9MiB / 11.57GiB   39MB / 1.13GB     0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.06%     20.65MiB / 11.57GiB   398kB / 1.97MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                1.00%     56.98MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.133MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
7b78d3a1f7e3   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   17.82%    10.46MiB / 2GiB       497MB / 420MB     0B / 0B       9
a53f1bee0a4d   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   23.59%    9.711MiB / 2GiB       500MB / 421MB     0B / 0B       9
be6e23cfcaa7   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.73%    8.965MiB / 2GiB       500MB / 421MB     0B / 0B       10
638d4abd2f96   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.01%     5.055MiB / 2GiB       11.7kB / 8.24kB   0B / 0B       7
d129f753f997   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.33%    9.266MiB / 2GiB       500MB / 421MB     0B / 0B       10
1e86acc46be4   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.01%     5.023MiB / 2GiB       11.8kB / 8.35kB   0B / 0B       7
6f91da08f2d8   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.01%     5.16MiB / 2GiB        12kB / 8.46kB     0B / 0B       7
d660cedc73e9   peer3.org2.example.com                                                                                  2.09%     87.14MiB / 11.57GiB   8.93MB / 6.09MB   0B / 3.58MB   11
19bf5e37eea5   peer2.org2.example.com                                                                                  2.11%     85.84MiB / 11.57GiB   9.11MB / 5.81MB   0B / 3.58MB   11
c8e98f21a5b2   peer1.org2.example.com                                                                                  2.15%     87.78MiB / 11.57GiB   8.87MB / 5.79MB   0B / 3.58MB   10
6e871dd28013   peer3.org1.example.com                                                                                  13.56%    110.2MiB / 11.57GiB   442MB / 1.32GB    0B / 3.58MB   11
7611bfc21290   peer2.org1.example.com                                                                                  11.93%    104.7MiB / 11.57GiB   442MB / 1.32GB    0B / 3.58MB   11
d3d3a1496dda   peer1.org1.example.com                                                                                  11.26%    127.5MiB / 11.57GiB   442MB / 1.32GB    0B / 3.58MB   12
f5fdda2177b7   cli                                                                                                     0.00%     1.059MiB / 11.57GiB   110kB / 17.1kB    0B / 336kB    1
7736081d0aef   peer0.org2.example.com                                                                                  2.64%     87.73MiB / 11.57GiB   10.5MB / 7.59MB   0B / 3.44MB   10
70bef0f527ae   peer0.org1.example.com                                                                                  33.42%    133.6MiB / 11.57GiB   1.58GB / 1.29GB   0B / 3.44MB   12
a45e6f4a2f3c   couchdb0                                                                                                159.01%   102.1MiB / 11.57GiB   39.2MB / 1.14GB   0B / 1.54MB   42
856dcfea961c   orderer.example.com                                                                                     0.07%     20.66MiB / 11.57GiB   399kB / 1.97MB    0B / 627kB    10
c67b804d4700   couchdb1                                                                                                4.90%     56.99MiB / 11.57GiB   569kB / 569kB     0B / 1.55MB   42
aac7563a02fa   ca_org2                                                                                                 0.00%     7.258MiB / 11.57GiB   47.5kB / 77.3kB   0B / 1.13MB   8
59e30af5515e   ca_org1                                                                                                 0.00%     6.938MiB / 11.57GiB   47.5kB / 77.5kB   0B / 1.13MB   7
230d066d0a88   ca_orderer                                                                                              0.00%     7.133MiB / 11.57GiB   24.4kB / 27.3kB   0B / 659kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
e878ae6139e7   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.711MiB / 2GiB       655kB / 784kB     0B / 0B       7
