CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   34.34%    18.92MiB / 2GiB       71.3MB / 55.1MB   0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.22%    9.277MiB / 2GiB       296MB / 248MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 787kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.94%    10.57MiB / 2GiB       294MB / 247MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.32%    9.195MiB / 2GiB       295MB / 248MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  9.33%     114.7MiB / 11.57GiB   263MB / 776MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  7.34%     125MiB / 11.57GiB     261MB / 779MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  8.83%     109.6MiB / 11.57GiB   261MB / 780MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.01%     101.5MiB / 11.57GiB   6.62MB / 3.66MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  66.89%    204.2MiB / 11.57GiB   612MB / 201MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.51%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   534kB / 1.55MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                144.88%   138.4MiB / 11.57GiB   25.3MB / 545MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.137MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.188MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.64%    16.05MiB / 2GiB       76.8MB / 60.1MB   0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.97%    9.75MiB / 2GiB        300MB / 252MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 787kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   36.28%    9.438MiB / 2GiB       299MB / 251MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.55%    9.383MiB / 2GiB       300MB / 252MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  14.75%    115.9MiB / 11.57GiB   267MB / 790MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  9.52%     125MiB / 11.57GiB     265MB / 791MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  6.88%     109.5MiB / 11.57GiB   266MB / 792MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  0.77%     101.5MiB / 11.57GiB   6.64MB / 3.68MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  46.72%    197.6MiB / 11.57GiB   630MB / 217MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                0.76%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.04%     24.09MiB / 11.57GiB   535kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                158.57%   138.7MiB / 11.57GiB   25.9MB / 559MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.137MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.188MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.14%    16.32MiB / 2GiB       82.4MB / 64.9MB   0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   10.21%    9.582MiB / 2GiB       305MB / 256MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 787kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   33.88%    9.73MiB / 2GiB        304MB / 255MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.83%    9.738MiB / 2GiB       305MB / 256MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  14.07%    116.5MiB / 11.57GiB   271MB / 802MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  9.49%     116.1MiB / 11.57GiB   269MB / 804MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  5.22%     109.5MiB / 11.57GiB   270MB / 805MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.19%     101.5MiB / 11.57GiB   6.67MB / 3.71MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  49.80%    198.3MiB / 11.57GiB   645MB / 232MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.02%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.06%     24.09MiB / 11.57GiB   536kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                172.38%   138.5MiB / 11.57GiB   26.3MB / 569MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.27%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.24%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.18%    18.3MiB / 2GiB        86.9MB / 68.6MB   0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.37%    13.02MiB / 2GiB       310MB / 261MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 787kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.55%    9.492MiB / 2GiB       308MB / 259MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.38%    11.96MiB / 2GiB       310MB / 260MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  9.61%     117.1MiB / 11.57GiB   275MB / 814MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  11.60%    124.8MiB / 11.57GiB   274MB / 817MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  9.72%     109.5MiB / 11.57GiB   274MB / 818MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.59%     101.5MiB / 11.57GiB   6.69MB / 3.73MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  61.07%    187.8MiB / 11.57GiB   664MB / 249MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.06%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.04%     24.09MiB / 11.57GiB   536kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                158.28%   138.7MiB / 11.57GiB   26.8MB / 583MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   46.64%    14.7MiB / 2GiB        95.6MB / 75.9MB   0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   34.06%    9.555MiB / 2GiB       315MB / 265MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 787kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.29%    9.688MiB / 2GiB       313MB / 263MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   15.70%    9.258MiB / 2GiB       314MB / 264MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  8.50%     117.1MiB / 11.57GiB   279MB / 827MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  6.74%     126MiB / 11.57GiB     277MB / 829MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  14.16%    109.6MiB / 11.57GiB   278MB / 831MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.15%     101.5MiB / 11.57GiB   6.71MB / 3.75MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  72.31%    187.4MiB / 11.57GiB   684MB / 268MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                0.78%     58.29MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.06%     24.09MiB / 11.57GiB   537kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                136.23%   138.4MiB / 11.57GiB   27.3MB / 596MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   28.97%    16.17MiB / 2GiB       101MB / 80.7MB    0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.82%    10.31MiB / 2GiB       320MB / 269MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   44.89%    10.52MiB / 2GiB       317MB / 267MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   17.94%    9.258MiB / 2GiB       319MB / 268MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  6.96%     111.6MiB / 11.57GiB   284MB / 841MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  7.48%     126.1MiB / 11.57GiB   282MB / 843MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  11.91%    102.9MiB / 11.57GiB   283MB / 844MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.47%     101.5MiB / 11.57GiB   6.73MB / 3.77MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  51.14%    179.6MiB / 11.57GiB   700MB / 283MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.14%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   538kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                185.63%   134.4MiB / 11.57GiB   27.7MB / 607MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   29.16%    16.92MiB / 2GiB       106MB / 84.6MB    0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   29.13%    9.613MiB / 2GiB       326MB / 274MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   18.13%    11.1MiB / 2GiB        323MB / 272MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   29.18%    10.31MiB / 2GiB       325MB / 273MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  7.71%     116.4MiB / 11.57GiB   288MB / 854MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  11.84%    126.2MiB / 11.57GiB   287MB / 857MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  12.29%    104.2MiB / 11.57GiB   287MB / 859MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.36%     101.5MiB / 11.57GiB   6.75MB / 3.8MB    0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  45.63%    183.3MiB / 11.57GiB   715MB / 296MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.78%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.04%     24.09MiB / 11.57GiB   538kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                163.29%   134.3MiB / 11.57GiB   28.1MB / 618MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.67%    15.43MiB / 2GiB       111MB / 89.2MB    0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.68%    9.262MiB / 2GiB       330MB / 278MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   23.25%    10.18MiB / 2GiB       329MB / 276MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.31%    9.562MiB / 2GiB       330MB / 277MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  12.43%    116.2MiB / 11.57GiB   293MB / 868MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  11.76%    126.3MiB / 11.57GiB   291MB / 871MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  10.96%    102MiB / 11.57GiB     292MB / 872MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.72%     101.5MiB / 11.57GiB   6.78MB / 3.82MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  44.06%    186.7MiB / 11.57GiB   733MB / 310MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.22%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   539kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                139.65%   134.4MiB / 11.57GiB   28.6MB / 632MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.203MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.55%    14.67MiB / 2GiB       115MB / 92.7MB    0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   35.35%    9.125MiB / 2GiB       336MB / 283MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.80%    9.812MiB / 2GiB       334MB / 281MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   12.93%    9.211MiB / 2GiB       335MB / 282MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  9.29%     116.4MiB / 11.57GiB   298MB / 882MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  7.42%     126.2MiB / 11.57GiB   296MB / 884MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  14.59%    103.9MiB / 11.57GiB   297MB / 887MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  1.33%     101.5MiB / 11.57GiB   6.8MB / 3.84MB    0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  67.07%    189.1MiB / 11.57GiB   751MB / 327MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.32%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.04%     24.09MiB / 11.57GiB   540kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                146.89%   134.5MiB / 11.57GiB   29MB / 644MB      0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   29.99%    16.71MiB / 2GiB       123MB / 99MB      0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   33.07%    11.88MiB / 2GiB       342MB / 287MB     0B / 0B           10
bfbf1d127563   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     5.902MiB / 2GiB       661kB / 788kB     0B / 0B           7
d83f850aa6d0   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   12.99%    9.973MiB / 2GiB       339MB / 285MB     0B / 0B           10
db2b896e9fa8   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.82%    10.56MiB / 2GiB       341MB / 286MB     0B / 0B           9
79b3959af5a9   peer3.org1.example.com                                                                                  7.84%     110.3MiB / 11.57GiB   302MB / 896MB     28.7kB / 3.58MB   11
173957f1efd7   peer2.org1.example.com                                                                                  10.06%    126.3MiB / 11.57GiB   300MB / 899MB     0B / 3.57MB       12
6b52a2feedf3   peer1.org1.example.com                                                                                  13.14%    106.7MiB / 11.57GiB   302MB / 901MB     0B / 3.57MB       11
b9227a1b2c76   cli                                                                                                     0.00%     1.09MiB / 11.57GiB    109kB / 17.4kB    389kB / 336kB     1
6ca81a83e58f   peer0.org2.example.com                                                                                  0.94%     101.5MiB / 11.57GiB   6.82MB / 3.86MB   0B / 3.43MB       10
6e86fd93aec3   peer0.org1.example.com                                                                                  53.53%    186.5MiB / 11.57GiB   769MB / 342MB     0B / 3.43MB       12
a837ede80b9a   couchdb1                                                                                                1.23%     58.28MiB / 11.57GiB   565kB / 565kB     0B / 1.55MB       42
81e37aa368a6   orderer.example.com                                                                                     0.05%     24.09MiB / 11.57GiB   541kB / 1.56MB    0B / 618kB        10
11d434a1ec2f   couchdb0                                                                                                160.33%   134.3MiB / 11.57GiB   29.5MB / 657MB    0B / 1.55MB       42
0c2259c3986b   ca_org2                                                                                                 0.00%     7.105MiB / 11.57GiB   27.4kB / 35.5kB   0B / 737kB        7
3c078f73c206   ca_orderer                                                                                              0.00%     7.156MiB / 11.57GiB   22.7kB / 27.2kB   0B / 659kB        7
57600c10fef7   ca_org1                                                                                                 0.00%     7.078MiB / 11.57GiB   46.1kB / 77.6kB   0B / 1.13MB       8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
24bb6ee4d692   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   36.69%    14.62MiB / 2GiB       129MB / 104MB     0B / 0B           9
17fd564de689   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.70%    9.312MiB / 2GiB       347MB / 291MB     0B / 0B           10
