CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b9c2988b0d25   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   22.95%    9.621MiB / 2GiB       12.5MB / 10.7MB   0B / 0B       8
cef409666a0a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   14.76%    8.48MiB / 2GiB        12.4MB / 10.4MB   0B / 0B       9
44d4fc6ec93e   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   15.57%    9.145MiB / 2GiB       12.3MB / 10.3MB   0B / 0B       9
50d7c96589f6   peer7.org1.example.com                                                                                  6.01%     93.67MiB / 11.57GiB   16.7MB / 34.5MB   0B / 3.58MB   10
c1a1a5e899de   peer6.org1.example.com                                                                                  7.80%     87.42MiB / 11.57GiB   16MB / 34.4MB     0B / 3.58MB   11
b80b8eda5d75   peer5.org1.example.com                                                                                  7.45%     100.5MiB / 11.57GiB   16MB / 35MB       0B / 3.58MB   11
1839107766ad   peer4.org1.example.com                                                                                  6.05%     97.33MiB / 11.57GiB   16.5MB / 34.9MB   0B / 3.58MB   11
ed44dc49ae1c   peer3.org1.example.com                                                                                  6.78%     104.6MiB / 11.57GiB   16.5MB / 35.2MB   0B / 3.58MB   12
b1a89459ec32   peer2.org1.example.com                                                                                  5.99%     86.11MiB / 11.57GiB   16MB / 34.9MB     0B / 3.58MB   11
8a45f79a4804   peer1.org1.example.com                                                                                  6.68%     92.54MiB / 11.57GiB   16.5MB / 34.1MB   0B / 3.58MB   10
c1811b96f06a   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   110kB / 17.4kB    0B / 336kB    1
3b66cb360c27   peer0.org2.example.com                                                                                  0.83%     74.44MiB / 11.57GiB   6.4MB / 3.4MB     0B / 3.43MB   12
b49ca7ddc6f5   peer0.org1.example.com                                                                                  37.73%    104MiB / 11.57GiB     44.5MB / 35.9MB   0B / 3.43MB   11
c81699a7ff34   orderer.example.com                                                                                     0.18%     22.11MiB / 11.57GiB   299kB / 2.06MB    0B / 627kB    10
67b1c067a9ed   couchdb0                                                                                                124.97%   64.38MiB / 11.57GiB   1.25MB / 27.7MB   0B / 1.55MB   42
b4b7d0f9edaa   couchdb1                                                                                                1.76%     60.26MiB / 11.57GiB   568kB / 567kB     0B / 1.54MB   42
f6a7348b6dd1   ca_org1                                                                                                 0.00%     7.902MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   7
973af4fd171f   ca_orderer                                                                                              0.00%     7.949MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB    8
3fd64c3f4316   ca_org2                                                                                                 0.00%     8.098MiB / 11.57GiB   28.9kB / 35.4kB   0B / 737kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
da4759b8b658   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.31%    8.352MiB / 2GiB       15.2MB / 12.9MB   0B / 0B       9
0484de522cfb   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   11.92%    8.449MiB / 2GiB       15.2MB / 12.8MB   0B / 0B       8
19cff4ebf93a   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     7.777MiB / 2GiB       643kB / 766kB     0B / 0B       7
1d260a5254fa   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   11.93%    8.727MiB / 2GiB       15.2MB / 12.8MB   0B / 0B       9
d9033ef3909c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   14.21%    8.344MiB / 2GiB       15.3MB / 12.9MB   0B / 0B       9
20e75ff24b94   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   11.91%    8.703MiB / 2GiB       15MB / 12.7MB     0B / 0B       8
b9c2988b0d25   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   10.92%    9.215MiB / 2GiB       15.6MB / 13.5MB   0B / 0B       8
cef409666a0a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   14.58%    8.324MiB / 2GiB       15.5MB / 13MB     0B / 0B       9
44d4fc6ec93e   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   11.65%    8.492MiB / 2GiB       15.3MB / 12.9MB   0B / 0B       9
50d7c96589f6   peer7.org1.example.com                                                                                  6.97%     98.49MiB / 11.57GiB   19.3MB / 42.5MB   0B / 3.58MB   10
c1a1a5e899de   peer6.org1.example.com                                                                                  6.00%     90.45MiB / 11.57GiB   18.7MB / 42.5MB   0B / 3.58MB   11
b80b8eda5d75   peer5.org1.example.com                                                                                  7.23%     100.5MiB / 11.57GiB   18.6MB / 42.9MB   0B / 3.58MB   11
1839107766ad   peer4.org1.example.com                                                                                  5.91%     99.86MiB / 11.57GiB   19.1MB / 42.9MB   0B / 3.58MB   11
ed44dc49ae1c   peer3.org1.example.com                                                                                  8.58%     102.6MiB / 11.57GiB   19.2MB / 43.5MB   0B / 3.58MB   12
b1a89459ec32   peer2.org1.example.com                                                                                  7.23%     89.79MiB / 11.57GiB   18.7MB / 43.2MB   0B / 3.58MB   11
8a45f79a4804   peer1.org1.example.com                                                                                  5.07%     92.9MiB / 11.57GiB    19.2MB / 42.3MB   0B / 3.58MB   11
c1811b96f06a   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   110kB / 17.4kB    0B / 336kB    1
3b66cb360c27   peer0.org2.example.com                                                                                  0.84%     74.46MiB / 11.57GiB   6.43MB / 3.42MB   0B / 3.43MB   12
b49ca7ddc6f5   peer0.org1.example.com                                                                                  22.42%    104.4MiB / 11.57GiB   54.5MB / 44.9MB   0B / 3.43MB   11
c81699a7ff34   orderer.example.com                                                                                     0.05%     22.11MiB / 11.57GiB   299kB / 2.06MB    0B / 627kB    10
67b1c067a9ed   couchdb0                                                                                                92.81%    64.41MiB / 11.57GiB   1.43MB / 34.8MB   0B / 1.55MB   42
b4b7d0f9edaa   couchdb1                                                                                                1.50%     60.26MiB / 11.57GiB   568kB / 567kB     0B / 1.54MB   42
f6a7348b6dd1   ca_org1                                                                                                 0.00%     7.902MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   7
973af4fd171f   ca_orderer                                                                                              0.00%     7.949MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB    8
3fd64c3f4316   ca_org2                                                                                                 0.00%     8.098MiB / 11.57GiB   28.9kB / 35.4kB   0B / 737kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
da4759b8b658   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.64%    8.754MiB / 2GiB       18.1MB / 15.3MB   0B / 0B       9
0484de522cfb   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.51%    9.062MiB / 2GiB       18.3MB / 15.4MB   0B / 0B       8
19cff4ebf93a   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     7.777MiB / 2GiB       643kB / 766kB     0B / 0B       7
1d260a5254fa   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.50%    9MiB / 2GiB           18.3MB / 15.4MB   0B / 0B       9
d9033ef3909c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.04%    8.66MiB / 2GiB        18.3MB / 15.4MB   0B / 0B       9
20e75ff24b94   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   11.20%    8.828MiB / 2GiB       18.1MB / 15.3MB   0B / 0B       8
b9c2988b0d25   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.45%    8.965MiB / 2GiB       18.8MB / 16.1MB   0B / 0B       8
cef409666a0a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.84%    9.02MiB / 2GiB        18.4MB / 15.5MB   0B / 0B       9
44d4fc6ec93e   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   13.89%    8.672MiB / 2GiB       18.3MB / 15.3MB   0B / 0B       9
50d7c96589f6   peer7.org1.example.com                                                                                  8.52%     102MiB / 11.57GiB     22.1MB / 50.7MB   0B / 3.58MB   10
c1a1a5e899de   peer6.org1.example.com                                                                                  6.47%     90.73MiB / 11.57GiB   21.5MB / 50.8MB   0B / 3.58MB   11
b80b8eda5d75   peer5.org1.example.com                                                                                  7.11%     103MiB / 11.57GiB     21.3MB / 50.8MB   0B / 3.58MB   11
1839107766ad   peer4.org1.example.com                                                                                  8.09%     100.9MiB / 11.57GiB   21.7MB / 50.6MB   0B / 3.58MB   11
ed44dc49ae1c   peer3.org1.example.com                                                                                  6.36%     107MiB / 11.57GiB     21.8MB / 51.2MB   0B / 3.58MB   12
b1a89459ec32   peer2.org1.example.com                                                                                  7.35%     88.94MiB / 11.57GiB   21.3MB / 50.9MB   0B / 3.58MB   11
8a45f79a4804   peer1.org1.example.com                                                                                  5.95%     95.64MiB / 11.57GiB   22MB / 50.5MB     0B / 3.58MB   11
c1811b96f06a   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   110kB / 17.4kB    0B / 336kB    1
3b66cb360c27   peer0.org2.example.com                                                                                  0.86%     74.48MiB / 11.57GiB   6.46MB / 3.45MB   0B / 3.43MB   12
b49ca7ddc6f5   peer0.org1.example.com                                                                                  27.93%    107MiB / 11.57GiB     64.4MB / 53.3MB   0B / 3.43MB   11
c81699a7ff34   orderer.example.com                                                                                     0.04%     22.11MiB / 11.57GiB   299kB / 2.07MB    0B / 627kB    10
67b1c067a9ed   couchdb0                                                                                                110.65%   64MiB / 11.57GiB      1.6MB / 41.9MB    0B / 1.55MB   42
b4b7d0f9edaa   couchdb1                                                                                                4.40%     60.26MiB / 11.57GiB   568kB / 567kB     0B / 1.54MB   42
f6a7348b6dd1   ca_org1                                                                                                 0.00%     7.902MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   7
973af4fd171f   ca_orderer                                                                                              0.00%     7.949MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB    8
3fd64c3f4316   ca_org2                                                                                                 0.00%     8.098MiB / 11.57GiB   28.9kB / 35.4kB   0B / 737kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
da4759b8b658   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.47%    8.836MiB / 2GiB       21.4MB / 17.9MB   0B / 0B       9
0484de522cfb   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   15.34%    9.16MiB / 2GiB        21.4MB / 18MB     0B / 0B       8
19cff4ebf93a   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     7.777MiB / 2GiB       643kB / 766kB     0B / 0B       7
1d260a5254fa   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   19.08%    8.988MiB / 2GiB       21.4MB / 18.1MB   0B / 0B       9
d9033ef3909c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.70%    8.57MiB / 2GiB        21.4MB / 18.1MB   0B / 0B       9
20e75ff24b94   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.71%    8.387MiB / 2GiB       21.3MB / 17.9MB   0B / 0B       8
b9c2988b0d25   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   7.22%     9.098MiB / 2GiB       20.5MB / 17.6MB   0B / 0B       8
cef409666a0a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   20.62%    8.672MiB / 2GiB       21.5MB / 18.2MB   0B / 0B       9
44d4fc6ec93e   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   17.21%    8.418MiB / 2GiB       21.4MB / 18.1MB   0B / 0B       9
50d7c96589f6   peer7.org1.example.com                                                                                  8.02%     96.42MiB / 11.57GiB   24.7MB / 58.6MB   0B / 3.58MB   10
c1a1a5e899de   peer6.org1.example.com                                                                                  7.79%     90.21MiB / 11.57GiB   24.2MB / 58.8MB   0B / 3.58MB   11
b80b8eda5d75   peer5.org1.example.com                                                                                  9.28%     104.6MiB / 11.57GiB   24MB / 59.1MB     0B / 3.58MB   11
1839107766ad   peer4.org1.example.com                                                                                  9.29%     103MiB / 11.57GiB     24.5MB / 58.9MB   0B / 3.58MB   11
ed44dc49ae1c   peer3.org1.example.com                                                                                  9.63%     110.3MiB / 11.57GiB   24.6MB / 59.4MB   0B / 3.58MB   12
b1a89459ec32   peer2.org1.example.com                                                                                  7.32%     95.27MiB / 11.57GiB   24.1MB / 59.2MB   0B / 3.58MB   11
8a45f79a4804   peer1.org1.example.com                                                                                  7.55%     99.18MiB / 11.57GiB   24.7MB / 58.8MB   0B / 3.58MB   11
c1811b96f06a   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   110kB / 17.4kB    0B / 336kB    1
3b66cb360c27   peer0.org2.example.com                                                                                  1.63%     74.48MiB / 11.57GiB   6.51MB / 3.49MB   0B / 3.43MB   12
b49ca7ddc6f5   peer0.org1.example.com                                                                                  15.98%    106.9MiB / 11.57GiB   71.7MB / 58.1MB   0B / 3.43MB   11
c81699a7ff34   orderer.example.com                                                                                     0.06%     22.11MiB / 11.57GiB   301kB / 2.07MB    0B / 627kB    10
67b1c067a9ed   couchdb0                                                                                                104.90%   66.06MiB / 11.57GiB   1.75MB / 47.6MB   0B / 1.55MB   42
b4b7d0f9edaa   couchdb1                                                                                                1.69%     60.26MiB / 11.57GiB   568kB / 567kB     0B / 1.54MB   42
f6a7348b6dd1   ca_org1                                                                                                 0.00%     7.902MiB / 11.57GiB   72.9kB / 134kB    0B / 1.65MB   7
973af4fd171f   ca_orderer                                                                                              0.00%     7.949MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB    8
3fd64c3f4316   ca_org2                                                                                                 0.00%     8.098MiB / 11.57GiB   28.9kB / 35.4kB   0B / 737kB    8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
da4759b8b658   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.23%    9.656MiB / 2GiB       23.8MB / 19.9MB   0B / 0B       9
0484de522cfb   dev-peer6.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   24.03%    10.67MiB / 2GiB       24.5MB / 20.4MB   0B / 0B       9
19cff4ebf93a   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     7.777MiB / 2GiB       643kB / 766kB     0B / 0B       7
1d260a5254fa   dev-peer7.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   21.90%    9.5MiB / 2GiB         24.7MB / 20.7MB   0B / 0B       9
d9033ef3909c   dev-peer5.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   23.78%    13.04MiB / 2GiB       24.5MB / 20.5MB   0B / 0B       9
20e75ff24b94   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   16.41%    12.45MiB / 2GiB       24.4MB / 20.6MB   0B / 0B       9
b9c2988b0d25   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   7.05%     8.566MiB / 2GiB       24MB / 20.5MB     0B / 0B       9
cef409666a0a   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   26.94%    9.273MiB / 2GiB       24.8MB / 20.8MB   0B / 0B       9
44d4fc6ec93e   dev-peer4.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   25.67%    8.258MiB / 2GiB       24.5MB / 20.6MB   0B / 0B       9
50d7c96589f6   peer7.org1.example.com                                                                                  10.71%    103.7MiB / 11.57GiB   27.6MB / 67.4MB   0B / 3.58MB   10
c1a1a5e899de   peer6.org1.example.com                                                                                  12.07%    94.13MiB / 11.57GiB   27MB / 67.4MB     0B / 3.58MB   11
