CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
817d6c49dec9   peer6.org1.example.com                                                                                  7.05%     85.97MiB / 11.57GiB   9.4MB / 14.3MB    0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  5.21%     96.73MiB / 11.57GiB   9.56MB / 14.6MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  6.04%     84.99MiB / 11.57GiB   9.52MB / 14.6MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.53%     86.41MiB / 11.57GiB   9.66MB / 14.3MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  6.50%     87.86MiB / 11.57GiB   9.65MB / 14.3MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  5.38%     91.4MiB / 11.57GiB    9.56MB / 14.2MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.16%     94.32MiB / 11.57GiB   5.8MB / 2.88MB    0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  14.59%    95.82MiB / 11.57GiB   20.7MB / 16.3MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                4.47%     55.54MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.30%     22.55MiB / 11.57GiB   264kB / 1.56MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                65.51%    59.38MiB / 11.57GiB   630kB / 10.5MB    0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.7kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73kB / 134kB      0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.37%     8.176MiB / 2GiB       7.22MB / 6.16MB   0B / 0B       7
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.25%    8.051MiB / 2GiB       6.79MB / 5.68MB   0B / 0B       8
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   8.86%     8.168MiB / 2GiB       6.9MB / 5.77MB    0B / 0B       8
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.93%    8.078MiB / 2GiB       6.97MB / 5.83MB   0B / 0B       8
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.43%     8.168MiB / 2GiB       6.35MB / 5.31MB   0B / 0B       8
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   8.52%     8.117MiB / 2GiB       6.76MB / 5.65MB   0B / 0B       8
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   8.51%     8.07MiB / 2GiB        6.9MB / 5.76MB    0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.03%    8.141MiB / 2GiB       6.78MB / 5.67MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  4.66%     94.24MiB / 11.57GiB   11.5MB / 20.5MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  7.13%     89.87MiB / 11.57GiB   11.6MB / 20.7MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  6.40%     96.83MiB / 11.57GiB   11.7MB / 20.8MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  6.28%     88.05MiB / 11.57GiB   11.6MB / 20.6MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.13%     85.8MiB / 11.57GiB    11.8MB / 20.5MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  5.94%     91.31MiB / 11.57GiB   11.8MB / 20.5MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  5.41%     89.98MiB / 11.57GiB   11.7MB / 20.5MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  0.87%     84.17MiB / 11.57GiB   5.83MB / 2.92MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  18.19%    108.5MiB / 11.57GiB   28.2MB / 22.6MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                0.66%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.05%     22.55MiB / 11.57GiB   264kB / 1.56MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                82.13%    58.41MiB / 11.57GiB   772kB / 15.8MB    0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.7kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73kB / 134kB      0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.72%    8.297MiB / 2GiB       9.77MB / 8.25MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.36%    8.297MiB / 2GiB       9.41MB / 7.87MB   0B / 0B       8
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.13%    8.234MiB / 2GiB       9.52MB / 7.95MB   0B / 0B       8
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.62%    7.953MiB / 2GiB       9.53MB / 7.97MB   0B / 0B       8
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.42%    7.934MiB / 2GiB       9.55MB / 7.99MB   0B / 0B       8
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.73%    8.008MiB / 2GiB       9.32MB / 7.78MB   0B / 0B       8
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.22%    8.449MiB / 2GiB       9.58MB / 8MB      0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.59%    8.273MiB / 2GiB       9.4MB / 7.86MB    0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  6.69%     94.52MiB / 11.57GiB   13.8MB / 27.4MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  7.88%     95.87MiB / 11.57GiB   13.9MB / 27.5MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  7.33%     97.23MiB / 11.57GiB   14MB / 27.7MB     0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  6.62%     87.32MiB / 11.57GiB   13.9MB / 27.5MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.09%     89MiB / 11.57GiB      14.1MB / 27.2MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  7.41%     91.3MiB / 11.57GiB    14.1MB / 27.2MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  8.06%     93.3MiB / 11.57GiB    14MB / 27.2MB     0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  2.24%     84.19MiB / 11.57GiB   5.88MB / 2.97MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  21.64%    110.3MiB / 11.57GiB   36.1MB / 29.3MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                4.44%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.15%     22.57MiB / 11.57GiB   267kB / 1.56MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                98.00%    58.4MiB / 11.57GiB    918kB / 21.5MB    0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.38%    8.145MiB / 2GiB       11.7MB / 9.9MB    0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.03%    8.129MiB / 2GiB       11.9MB / 9.91MB   0B / 0B       8
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.55%     8.398MiB / 2GiB       12MB / 10MB       0B / 0B       8
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.66%    8.16MiB / 2GiB        12.1MB / 10.1MB   0B / 0B       8
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.69%    8.184MiB / 2GiB       12MB / 10.1MB     0B / 0B       8
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.90%    8.758MiB / 2GiB       11.9MB / 9.85MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.60%    8.094MiB / 2GiB       12MB / 10MB       0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.70%    8.41MiB / 2GiB        11.9MB / 9.98MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  7.16%     94.48MiB / 11.57GiB   16.1MB / 33.9MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  7.53%     96.05MiB / 11.57GiB   16.2MB / 34.2MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  6.83%     97.26MiB / 11.57GiB   16.2MB / 34.1MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  7.87%     86.12MiB / 11.57GiB   16.2MB / 34MB     0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.92%     90.8MiB / 11.57GiB    16.3MB / 34MB     0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  7.76%     91.69MiB / 11.57GiB   16.3MB / 33.9MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  6.89%     96.82MiB / 11.57GiB   16.3MB / 34.1MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  2.07%     84.16MiB / 11.57GiB   5.91MB / 3MB      0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  23.84%    104.1MiB / 11.57GiB   44.1MB / 36.3MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                0.75%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.05%     22.61MiB / 11.57GiB   270kB / 1.56MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                96.74%    58.57MiB / 11.57GiB   1.07MB / 27.2MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.36%    8.281MiB / 2GiB       14.7MB / 12.4MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.09%    8.164MiB / 2GiB       14.3MB / 12MB     0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.69%    8.301MiB / 2GiB       14.5MB / 12.1MB   0B / 0B       8
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.67%     8.008MiB / 2GiB       14.4MB / 12.1MB   0B / 0B       8
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.50%    8.098MiB / 2GiB       14.5MB / 12.1MB   0B / 0B       8
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.25%     8.168MiB / 2GiB       14.2MB / 11.9MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   9.84%     8.277MiB / 2GiB       14.3MB / 12MB     0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.81%    8.469MiB / 2GiB       14.3MB / 11.9MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  5.60%     95.02MiB / 11.57GiB   18.2MB / 40MB     0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  6.24%     96.74MiB / 11.57GiB   18.3MB / 40.4MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  6.93%     98.05MiB / 11.57GiB   18.5MB / 40.8MB   0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  7.18%     92.54MiB / 11.57GiB   18.4MB / 40.6MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  6.67%     89.27MiB / 11.57GiB   18.4MB / 40.1MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  7.57%     96.1MiB / 11.57GiB    18.5MB / 40.3MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  6.11%     101MiB / 11.57GiB     18.4MB / 40.1MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.77%     84.17MiB / 11.57GiB   5.95MB / 3.03MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  19.02%    110.6MiB / 11.57GiB   51.5MB / 42.7MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                4.30%     55.56MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.04%     22.61MiB / 11.57GiB   270kB / 1.56MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                78.22%    62.98MiB / 11.57GiB   1.22MB / 32.6MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   4.52%     8.434MiB / 2GiB       15.9MB / 13.4MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.14%    8.492MiB / 2GiB       16.7MB / 13.9MB   0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.68%    8.109MiB / 2GiB       16.8MB / 14MB     0B / 0B       8
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   15.28%    8.332MiB / 2GiB       16.9MB / 14.1MB   0B / 0B       8
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.86%    8.414MiB / 2GiB       16.7MB / 13.9MB   0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   7.59%     8.473MiB / 2GiB       16.5MB / 13.8MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.25%    8.129MiB / 2GiB       16.8MB / 14MB     0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.61%    8.238MiB / 2GiB       16.6MB / 13.9MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  7.31%     96.47MiB / 11.57GiB   20.3MB / 46.4MB   0B / 3.44MB   10
817d6c49dec9   peer6.org1.example.com                                                                                  6.70%     96.98MiB / 11.57GiB   20.5MB / 46.7MB   0B / 3.44MB   10
090038ec42ed   peer5.org1.example.com                                                                                  8.49%     93.98MiB / 11.57GiB   20.6MB / 47MB     0B / 3.44MB   10
b3ab5e267f75   peer4.org1.example.com                                                                                  7.90%     88.14MiB / 11.57GiB   20.5MB / 46.8MB   0B / 3.44MB   11
cc2bc33ad0a6   peer3.org1.example.com                                                                                  7.98%     95.38MiB / 11.57GiB   20.5MB / 46.3MB   0B / 3.44MB   11
60f0a494daf6   peer2.org1.example.com                                                                                  7.52%     100.4MiB / 11.57GiB   20.5MB / 46.3MB   0B / 3.44MB   10
40a35a6882f2   peer1.org1.example.com                                                                                  4.99%     101.1MiB / 11.57GiB   20.4MB / 46.1MB   0B / 3.44MB   10
7cf8a68a2b91   cli                                                                                                     0.00%     1.066MiB / 11.57GiB   108kB / 17.5kB    0B / 336kB    1
3e52ff5462bf   peer0.org2.example.com                                                                                  1.28%     84.17MiB / 11.57GiB   5.99MB / 3.07MB   0B / 3.35MB   10
75ab10c2b3d0   peer0.org1.example.com                                                                                  33.26%    117.3MiB / 11.57GiB   58.7MB / 48.8MB   0B / 3.35MB   10
7ab6919c7dff   couchdb1                                                                                                0.30%     55.55MiB / 11.57GiB   361kB / 334kB     0B / 1.41MB   42
780ddf8d6249   orderer.example.com                                                                                     0.04%     22.62MiB / 11.57GiB   272kB / 1.57MB    0B / 512kB    10
80c7c3f7de2a   couchdb0                                                                                                103.12%   61.4MiB / 11.57GiB    1.36MB / 37.7MB   0B / 1.41MB   42
bef8318f01da   ca_org2                                                                                                 0.00%     7.082MiB / 11.57GiB   28.8kB / 35.4kB   0B / 737kB    7
4728e109bf5c   ca_orderer                                                                                              0.00%     7.152MiB / 11.57GiB   24.6kB / 27.2kB   0B / 659kB    8
c0b98922506b   ca_org1                                                                                                 0.00%     8.191MiB / 11.57GiB   73.1kB / 134kB    0B / 1.65MB   8
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O     PIDS
b125afb7b804   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.27%    8.445MiB / 2GiB       19.3MB / 16.3MB   0B / 0B       8
21b627ec406a   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     6.742MiB / 2GiB       329kB / 390kB     0B / 0B       7
1d1501328163   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   14.15%    8.422MiB / 2GiB       19MB / 15.9MB     0B / 0B       9
444c3c3e2578   dev-peer4.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.61%    8.473MiB / 2GiB       19.2MB / 16MB     0B / 0B       8
2ba2d3650f30   dev-peer5.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.63%    8.164MiB / 2GiB       19.2MB / 16.1MB   0B / 0B       8
220b5746798b   dev-peer6.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   12.11%    8.473MiB / 2GiB       19.2MB / 16MB     0B / 0B       9
d5c9a733560f   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.98%    8.09MiB / 2GiB        18.8MB / 15.7MB   0B / 0B       9
89fbc9033d91   dev-peer7.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   11.96%    7.926MiB / 2GiB       19.2MB / 16MB     0B / 0B       8
fb3aa945ad7d   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   10.56%    8.297MiB / 2GiB       18.9MB / 15.8MB   0B / 0B       8
98b99c380aa9   peer7.org1.example.com                                                                                  6.47%     96.81MiB / 11.57GiB   22.5MB / 52.8MB   0B / 3.44MB   10
