CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
157da0ed7250   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.89%     8.004MiB / 2GiB       4.61MB / 1.79MB   0B / 0B           8
e8b5d23b9072   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.85%     8.531MiB / 2GiB       5.04MB / 2MB      0B / 0B           8
52b337de8170   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.11%     8.332MiB / 2GiB       4.77MB / 1.95MB   0B / 0B           9
4506cb92ea9e   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.28%     8.109MiB / 2GiB       4.61MB / 1.79MB   0B / 0B           8
cb0daf3c681b   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.66%     8.555MiB / 2GiB       4.83MB / 1.89MB   0B / 0B           8
b74f00883638   peer3.org2.example.com                                                                                  17.85%    128.1MiB / 11.57GiB   244MB / 215MB     0B / 63MB         14
ea02deae01d6   peer2.org2.example.com                                                                                  11.49%    121.3MiB / 11.57GiB   209MB / 155MB     0B / 63.9MB       14
4f9e8f128c9b   peer1.org2.example.com                                                                                  12.28%    119MiB / 11.57GiB     241MB / 212MB     0B / 64.7MB       14
490c24e2822e   peer3.org1.example.com                                                                                  14.86%    177.5MiB / 11.57GiB   246MB / 224MB     0B / 62.5MB       15
8749a2a7e890   peer2.org1.example.com                                                                                  16.84%    144.4MiB / 11.57GiB   242MB / 220MB     0B / 63.3MB       16
c7f841fae029   peer1.org1.example.com                                                                                  14.18%    170.7MiB / 11.57GiB   208MB / 160MB     0B / 62.2MB       15
d808b1249434   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.5kB    115kB / 336kB     1
69e22711c63d   peer0.org1.example.com                                                                                  7.27%     152.4MiB / 11.57GiB   235MB / 199MB     0B / 42.5MB       14
b22147efce3e   peer0.org2.example.com                                                                                  7.43%     120.8MiB / 11.57GiB   236MB / 190MB     0B / 41.1MB       14
28c9384c142b   couchdb0                                                                                                15.50%    90.39MiB / 11.57GiB   3.24MB / 3.31MB   0B / 54MB         42
098caa4b1909   orderer.example.com                                                                                     16.71%    114.5MiB / 11.57GiB   49.2MB / 323MB    0B / 94.6MB       15
8bba9c2ff87f   couchdb1                                                                                                17.62%    100.5MiB / 11.57GiB   3.15MB / 3.22MB   0B / 51.3MB       42
3603f92ee848   ca_orderer                                                                                              0.00%     7.168MiB / 11.57GiB   24.3kB / 27.2kB   0B / 659kB        7
e8c1ee08c3c7   ca_org2                                                                                                 0.01%     7.266MiB / 11.57GiB   47.3kB / 77.2kB   0B / 1.13MB       8
765e353197d1   ca_org1                                                                                                 0.00%     7.301MiB / 11.57GiB   47.1kB / 77.5kB   8.19kB / 1.13MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
9b914a01b1c2   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.633MiB / 2GiB       4.58MB / 2.35MB   0B / 0B           8
4b8e141dde8f   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.312MiB / 2GiB       4.44MB / 2.3MB    0B / 0B           8
e520cc15676a   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.72%     8.379MiB / 2GiB       5.04MB / 2.05MB   0B / 0B           8
157da0ed7250   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.38%     8.195MiB / 2GiB       4.99MB / 1.92MB   0B / 0B           8
e8b5d23b9072   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   3.14%     8.48MiB / 2GiB        5.46MB / 2.14MB   0B / 0B           8
52b337de8170   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.18%     8.277MiB / 2GiB       5.14MB / 2.09MB   0B / 0B           9
4506cb92ea9e   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.49%     8.484MiB / 2GiB       5.08MB / 1.95MB   0B / 0B           8
cb0daf3c681b   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.23%     8.469MiB / 2GiB       5.24MB / 2.04MB   0B / 0B           8
b74f00883638   peer3.org2.example.com                                                                                  21.95%    137.6MiB / 11.57GiB   255MB / 225MB     0B / 65MB         14
ea02deae01d6   peer2.org2.example.com                                                                                  19.66%    129.8MiB / 11.57GiB   220MB / 165MB     0B / 66.1MB       14
4f9e8f128c9b   peer1.org2.example.com                                                                                  20.24%    117.8MiB / 11.57GiB   249MB / 220MB     0B / 67.5MB       14
490c24e2822e   peer3.org1.example.com                                                                                  13.47%    178.6MiB / 11.57GiB   253MB / 231MB     0B / 63.8MB       15
8749a2a7e890   peer2.org1.example.com                                                                                  26.78%    149.6MiB / 11.57GiB   248MB / 226MB     0B / 65.6MB       16
c7f841fae029   peer1.org1.example.com                                                                                  18.98%    172.3MiB / 11.57GiB   215MB / 167MB     0B / 63.7MB       15
d808b1249434   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.5kB    115kB / 336kB     1
69e22711c63d   peer0.org1.example.com                                                                                  10.74%    158.2MiB / 11.57GiB   241MB / 204MB     0B / 43.2MB       14
b22147efce3e   peer0.org2.example.com                                                                                  6.21%     121MiB / 11.57GiB     246MB / 196MB     0B / 41.5MB       14
28c9384c142b   couchdb0                                                                                                19.95%    87.66MiB / 11.57GiB   3.28MB / 3.35MB   0B / 54.6MB       42
098caa4b1909   orderer.example.com                                                                                     14.69%    123.3MiB / 11.57GiB   52.6MB / 333MB    0B / 104MB        15
8bba9c2ff87f   couchdb1                                                                                                12.04%    87.63MiB / 11.57GiB   3.17MB / 3.24MB   0B / 52.1MB       42
3603f92ee848   ca_orderer                                                                                              0.00%     7.168MiB / 11.57GiB   24.3kB / 27.2kB   0B / 659kB        7
e8c1ee08c3c7   ca_org2                                                                                                 0.00%     7.266MiB / 11.57GiB   47.3kB / 77.2kB   0B / 1.13MB       8
765e353197d1   ca_org1                                                                                                 0.00%     7.301MiB / 11.57GiB   47.1kB / 77.5kB   8.19kB / 1.13MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
9b914a01b1c2   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.01%     8.633MiB / 2GiB       4.58MB / 2.35MB   0B / 0B           8
4b8e141dde8f   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.312MiB / 2GiB       4.44MB / 2.3MB    0B / 0B           8
e520cc15676a   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.57%     8.18MiB / 2GiB        5.34MB / 2.17MB   0B / 0B           8
157da0ed7250   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.74%     8.207MiB / 2GiB       5.36MB / 2.06MB   0B / 0B           8
e8b5d23b9072   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   3.38%     8.281MiB / 2GiB       6.11MB / 2.39MB   0B / 0B           8
52b337de8170   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.35%     8.254MiB / 2GiB       5.43MB / 2.21MB   0B / 0B           9
4506cb92ea9e   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.58%     8.312MiB / 2GiB       5.38MB / 2.06MB   0B / 0B           8
cb0daf3c681b   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   3.50%     8.254MiB / 2GiB       5.63MB / 2.19MB   0B / 0B           8
b74f00883638   peer3.org2.example.com                                                                                  19.19%    137.6MiB / 11.57GiB   265MB / 234MB     0B / 67.3MB       14
ea02deae01d6   peer2.org2.example.com                                                                                  18.87%    133.5MiB / 11.57GiB   229MB / 176MB     0B / 69.5MB       14
4f9e8f128c9b   peer1.org2.example.com                                                                                  19.49%    125.7MiB / 11.57GiB   257MB / 226MB     0B / 70.1MB       14
490c24e2822e   peer3.org1.example.com                                                                                  21.98%    187.4MiB / 11.57GiB   262MB / 238MB     0B / 65.3MB       15
8749a2a7e890   peer2.org1.example.com                                                                                  28.78%    155.9MiB / 11.57GiB   254MB / 233MB     0B / 68.1MB       16
c7f841fae029   peer1.org1.example.com                                                                                  14.85%    173.6MiB / 11.57GiB   223MB / 175MB     0B / 65.5MB       15
d808b1249434   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.5kB    115kB / 336kB     1
69e22711c63d   peer0.org1.example.com                                                                                  10.69%    152.6MiB / 11.57GiB   248MB / 209MB     0B / 43.8MB       14
b22147efce3e   peer0.org2.example.com                                                                                  5.55%     121.2MiB / 11.57GiB   254MB / 200MB     0B / 41.9MB       14
28c9384c142b   couchdb0                                                                                                13.08%    83.8MiB / 11.57GiB    3.31MB / 3.38MB   0B / 55.4MB       42
098caa4b1909   orderer.example.com                                                                                     14.87%    128.8MiB / 11.57GiB   55.5MB / 343MB    0B / 110MB        15
8bba9c2ff87f   couchdb1                                                                                                12.53%    83.64MiB / 11.57GiB   3.19MB / 3.26MB   0B / 52.6MB       42
3603f92ee848   ca_orderer                                                                                              0.00%     7.168MiB / 11.57GiB   24.3kB / 27.2kB   0B / 659kB        7
e8c1ee08c3c7   ca_org2                                                                                                 0.00%     7.266MiB / 11.57GiB   47.3kB / 77.2kB   0B / 1.13MB       8
765e353197d1   ca_org1                                                                                                 0.00%     7.301MiB / 11.57GiB   47.1kB / 77.5kB   8.19kB / 1.13MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
9b914a01b1c2   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.633MiB / 2GiB       4.58MB / 2.35MB   0B / 0B           8
4b8e141dde8f   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.312MiB / 2GiB       4.44MB / 2.3MB    0B / 0B           8
e520cc15676a   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.09%     8.359MiB / 2GiB       5.64MB / 2.29MB   0B / 0B           8
157da0ed7250   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.23%     8.266MiB / 2GiB       5.68MB / 2.18MB   0B / 0B           8
e8b5d23b9072   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   3.03%     8.555MiB / 2GiB       6.53MB / 2.55MB   0B / 0B           8
52b337de8170   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.97%     8.234MiB / 2GiB       5.75MB / 2.34MB   0B / 0B           9
4506cb92ea9e   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.92%     8.414MiB / 2GiB       5.71MB / 2.18MB   0B / 0B           8
cb0daf3c681b   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.54%     8.277MiB / 2GiB       6.01MB / 2.34MB   0B / 0B           8
b74f00883638   peer3.org2.example.com                                                                                  23.85%    137.8MiB / 11.57GiB   277MB / 245MB     0B / 70.2MB       14
ea02deae01d6   peer2.org2.example.com                                                                                  21.72%    134MiB / 11.57GiB     242MB / 189MB     0B / 73MB         14
4f9e8f128c9b   peer1.org2.example.com                                                                                  21.33%    125.9MiB / 11.57GiB   266MB / 234MB     0B / 73.4MB       14
490c24e2822e   peer3.org1.example.com                                                                                  15.47%    184.2MiB / 11.57GiB   269MB / 247MB     0B / 67.3MB       15
8749a2a7e890   peer2.org1.example.com                                                                                  24.66%    164.2MiB / 11.57GiB   261MB / 239MB     0B / 70.4MB       16
c7f841fae029   peer1.org1.example.com                                                                                  20.71%    177MiB / 11.57GiB     233MB / 184MB     0B / 67.4MB       15
d808b1249434   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.5kB    115kB / 336kB     1
69e22711c63d   peer0.org1.example.com                                                                                  7.20%     139.9MiB / 11.57GiB   255MB / 214MB     0B / 44.2MB       14
b22147efce3e   peer0.org2.example.com                                                                                  5.84%     121.2MiB / 11.57GiB   264MB / 205MB     0B / 42.2MB       14
28c9384c142b   couchdb0                                                                                                11.99%    78.14MiB / 11.57GiB   3.34MB / 3.4MB    0B / 56MB         42
098caa4b1909   orderer.example.com                                                                                     15.50%    130.9MiB / 11.57GiB   58.5MB / 355MB    0B / 116MB        15
8bba9c2ff87f   couchdb1                                                                                                12.94%    78.43MiB / 11.57GiB   3.21MB / 3.28MB   0B / 53.2MB       42
3603f92ee848   ca_orderer                                                                                              0.00%     7.168MiB / 11.57GiB   24.3kB / 27.2kB   0B / 659kB        7
e8c1ee08c3c7   ca_org2                                                                                                 0.00%     7.266MiB / 11.57GiB   47.3kB / 77.2kB   0B / 1.13MB       8
765e353197d1   ca_org1                                                                                                 0.00%     7.301MiB / 11.57GiB   47.1kB / 77.5kB   8.19kB / 1.13MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
9b914a01b1c2   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.633MiB / 2GiB       4.58MB / 2.35MB   0B / 0B           8
4b8e141dde8f   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.312MiB / 2GiB       4.44MB / 2.3MB    0B / 0B           8
e520cc15676a   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.38%     8.516MiB / 2GiB       5.92MB / 2.41MB   0B / 0B           8
157da0ed7250   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.90%     8.312MiB / 2GiB       5.97MB / 2.3MB    0B / 0B           8
e8b5d23b9072   dev-peer3.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   3.94%     8.328MiB / 2GiB       6.94MB / 2.71MB   0B / 0B           8
52b337de8170   dev-peer2.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   1.74%     8.469MiB / 2GiB       5.96MB / 2.43MB   0B / 0B           9
4506cb92ea9e   dev-peer3.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.22%     8.246MiB / 2GiB       6.06MB / 2.33MB   0B / 0B           8
cb0daf3c681b   dev-peer2.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.33%     8.371MiB / 2GiB       6.29MB / 2.46MB   0B / 0B           8
b74f00883638   peer3.org2.example.com                                                                                  25.93%    137.8MiB / 11.57GiB   290MB / 258MB     0B / 73.3MB       14
ea02deae01d6   peer2.org2.example.com                                                                                  18.86%    133.6MiB / 11.57GiB   255MB / 203MB     0B / 77MB         14
4f9e8f128c9b   peer1.org2.example.com                                                                                  21.19%    126.6MiB / 11.57GiB   276MB / 243MB     0B / 77.6MB       14
490c24e2822e   peer3.org1.example.com                                                                                  24.79%    182.1MiB / 11.57GiB   283MB / 262MB     0B / 71.2MB       15
8749a2a7e890   peer2.org1.example.com                                                                                  27.09%    173.8MiB / 11.57GiB   271MB / 249MB     0B / 74.7MB       16
c7f841fae029   peer1.org1.example.com                                                                                  25.76%    180.1MiB / 11.57GiB   246MB / 197MB     0B / 70.4MB       15
d808b1249434   cli                                                                                                     0.00%     1.07MiB / 11.57GiB    110kB / 17.5kB    115kB / 336kB     1
69e22711c63d   peer0.org1.example.com                                                                                  8.22%     149.8MiB / 11.57GiB   268MB / 221MB     0B / 44.9MB       14
b22147efce3e   peer0.org2.example.com                                                                                  7.59%     116.7MiB / 11.57GiB   277MB / 212MB     0B / 42.7MB       14
28c9384c142b   couchdb0                                                                                                12.56%    78.32MiB / 11.57GiB   3.37MB / 3.44MB   0B / 56.6MB       42
098caa4b1909   orderer.example.com                                                                                     16.66%    104.8MiB / 11.57GiB   61MB / 371MB      32.8kB / 122MB    15
8bba9c2ff87f   couchdb1                                                                                                13.46%    77.73MiB / 11.57GiB   3.24MB / 3.31MB   0B / 54MB         42
3603f92ee848   ca_orderer                                                                                              0.00%     7.137MiB / 11.57GiB   24.3kB / 27.2kB   0B / 659kB        7
e8c1ee08c3c7   ca_org2                                                                                                 0.00%     7.266MiB / 11.57GiB   47.3kB / 77.2kB   0B / 1.13MB       8
765e353197d1   ca_org1                                                                                                 0.00%     7.301MiB / 11.57GiB   47.1kB / 77.5kB   8.19kB / 1.13MB   7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
9b914a01b1c2   dev-peer0.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.633MiB / 2GiB       4.58MB / 2.35MB   0B / 0B           8
4b8e141dde8f   dev-peer0.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   0.00%     8.312MiB / 2GiB       4.44MB / 2.3MB    0B / 0B           8
e520cc15676a   dev-peer1.org2.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.01%     8.246MiB / 2GiB       6.24MB / 2.54MB   0B / 0B           8
157da0ed7250   dev-peer1.org1.example.com-basic_1.0-5888a1b6a788a537cf2b46cb928c59bbb52e5df079b509a9f561584935c51671   2.05%     8.25MiB / 2GiB        6.29MB / 2.43MB   0B / 0B           8
