CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.641MiB / 2GiB       10.8kB / 7.54kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.965MiB / 2GiB       10.6kB / 7.1kB    0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   26.99%    9.812MiB / 2GiB       206MB / 172MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.15%     68.37MiB / 11.57GiB   8.06MB / 5.18MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  2.57%     84.06MiB / 11.57GiB   8.08MB / 5.15MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.70%     84.09MiB / 11.57GiB   8.14MB / 5.23MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  12.72%    112.3MiB / 11.57GiB   187MB / 544MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  11.92%    100.7MiB / 11.57GiB   188MB / 545MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  13.63%    100.9MiB / 11.57GiB   188MB / 546MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  0.92%     83.5MiB / 11.57GiB    8.98MB / 6.09MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  34.02%    150.6MiB / 11.57GiB   599MB / 417MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                139.64%   115.6MiB / 11.57GiB   19.7MB / 452MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.18%     65.15MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.04%     21.58MiB / 11.57GiB   525kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.16MiB / 11.57GiB    47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.656MiB / 2GiB       338kB / 398kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.02%    8.902MiB / 2GiB       211MB / 176MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   24.43%    8.793MiB / 2GiB       211MB / 176MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   15.97%    15.06MiB / 2GiB       164MB / 134MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.98MiB / 2GiB        11kB / 7.43kB     8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.641MiB / 2GiB       10.8kB / 7.59kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.965MiB / 2GiB       10.6kB / 7.14kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.84%    8.574MiB / 2GiB       212MB / 177MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  2.05%     68.37MiB / 11.57GiB   8.1MB / 5.22MB    0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  0.93%     84.05MiB / 11.57GiB   8.12MB / 5.18MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.04%     84.09MiB / 11.57GiB   8.17MB / 5.27MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  11.83%    110.4MiB / 11.57GiB   192MB / 559MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  12.20%    101.9MiB / 11.57GiB   193MB / 560MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  12.57%    102.3MiB / 11.57GiB   193MB / 561MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.25%     83.5MiB / 11.57GiB    9.01MB / 6.13MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  32.44%    160.1MiB / 11.57GiB   614MB / 428MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                159.02%   117.7MiB / 11.57GiB   20.2MB / 463MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.29%     65.17MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.06%     21.59MiB / 11.57GiB   526kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.22%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.656MiB / 2GiB       338kB / 398kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   26.04%    8.73MiB / 2GiB        216MB / 180MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.23%    9.605MiB / 2GiB       217MB / 181MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.47%    15.39MiB / 2GiB       168MB / 138MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.98MiB / 2GiB        11kB / 7.43kB     8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.641MiB / 2GiB       10.8kB / 7.59kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.965MiB / 2GiB       10.6kB / 7.14kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.42%    9.402MiB / 2GiB       217MB / 181MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  0.82%     68.76MiB / 11.57GiB   8.14MB / 5.25MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.03%     84.05MiB / 11.57GiB   8.15MB / 5.22MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.58%     84.11MiB / 11.57GiB   8.21MB / 5.3MB    0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  13.79%    117.8MiB / 11.57GiB   197MB / 573MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  9.95%     102.2MiB / 11.57GiB   197MB / 574MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  12.42%    102.8MiB / 11.57GiB   198MB / 575MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.35%     83.5MiB / 11.57GiB    9.04MB / 6.16MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  38.79%    166.1MiB / 11.57GiB   629MB / 441MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                149.36%   125.9MiB / 11.57GiB   20.7MB / 475MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.14%     65.17MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.04%     21.61MiB / 11.57GiB   526kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.18%     5.668MiB / 2GiB       339kB / 398kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.71%    9.164MiB / 2GiB       222MB / 185MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.44%    8.73MiB / 2GiB        222MB / 185MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.82%    15.07MiB / 2GiB       173MB / 142MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.078MiB / 2GiB       11.1kB / 7.6kB    8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.723MiB / 2GiB       10.9kB / 7.76kB   0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.055MiB / 2GiB       10.7kB / 7.31kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   24.58%    9.496MiB / 2GiB       223MB / 186MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.53%     70.73MiB / 11.57GiB   8.17MB / 5.29MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.36%     84.05MiB / 11.57GiB   8.19MB / 5.26MB   0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  1.78%     84.09MiB / 11.57GiB   8.24MB / 5.33MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  15.17%    120.1MiB / 11.57GiB   202MB / 587MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  13.60%    96.24MiB / 11.57GiB   202MB / 589MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  11.47%    104.2MiB / 11.57GiB   203MB / 590MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  2.54%     83.5MiB / 11.57GiB    9.09MB / 6.2MB    21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  36.90%    169.2MiB / 11.57GiB   645MB / 454MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                143.26%   128.1MiB / 11.57GiB   21.2MB / 486MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.19%     65.18MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.05%     21.62MiB / 11.57GiB   528kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 398kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.00%    8.738MiB / 2GiB       227MB / 189MB     0B / 0B           10
989bf3ed153b   dev-peer2.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   23.94%    8.668MiB / 2GiB       227MB / 190MB     0B / 0B           10
03885d6ea3d2   dev-peer0.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   19.31%    14.15MiB / 2GiB       178MB / 146MB     0B / 0B           9
6be0761ca5c8   dev-peer2.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.078MiB / 2GiB       11.2kB / 7.69kB   8.19kB / 0B       7
adbf8153b2df   dev-peer3.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     4.723MiB / 2GiB       11kB / 7.8kB      0B / 0B           7
1c38773ba174   dev-peer1.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.055MiB / 2GiB       10.8kB / 7.36kB   0B / 0B           7
18bcd802bbd5   dev-peer1.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   25.05%    8.645MiB / 2GiB       228MB / 190MB     0B / 0B           9
3e585e4bc35b   peer3.org2.example.com                                                                                  1.79%     73.06MiB / 11.57GiB   8.21MB / 5.32MB   0B / 3.44MB       10
b456039b3316   peer2.org2.example.com                                                                                  1.24%     84.05MiB / 11.57GiB   8.22MB / 5.3MB    0B / 3.43MB       10
de4c7e9602ba   peer1.org2.example.com                                                                                  2.08%     84.09MiB / 11.57GiB   8.28MB / 5.37MB   0B / 3.43MB       10
0cd221b3bb3e   peer3.org1.example.com                                                                                  13.65%    120.9MiB / 11.57GiB   206MB / 601MB     0B / 3.43MB       11
dc4745e5c1af   peer2.org1.example.com                                                                                  11.76%    94.72MiB / 11.57GiB   207MB / 602MB     12.3kB / 3.43MB   11
eb21281c41ea   peer1.org1.example.com                                                                                  11.72%    96.63MiB / 11.57GiB   207MB / 603MB     0B / 3.44MB       11
b6dda55276d8   cli                                                                                                     0.00%     11.49MiB / 11.57GiB   111kB / 17.6kB    13.6MB / 336kB    1
5c35a49c7b84   peer0.org2.example.com                                                                                  1.53%     83.5MiB / 11.57GiB    9.12MB / 6.24MB   21.6MB / 3.35MB   10
b5cb885f4c5b   peer0.org1.example.com                                                                                  39.30%    171MiB / 11.57GiB     661MB / 468MB     9.72MB / 47.2MB   12
667496bdfc6c   couchdb0                                                                                                163.42%   129.8MiB / 11.57GiB   21.7MB / 498MB    14.9MB / 1.41MB   42
677b2eb6acdf   couchdb1                                                                                                0.29%     65.18MiB / 11.57GiB   362kB / 337kB     13.5MB / 1.41MB   42
919b12fbaeaf   orderer.example.com                                                                                     0.04%     21.64MiB / 11.57GiB   529kB / 1.74MB    19.6MB / 504kB    10
d469e752861b   ca_org2                                                                                                 0.00%     7.191MiB / 11.57GiB   47.7kB / 77.2kB   0B / 1.13MB       7
409ec3d2ffdf   ca_org1                                                                                                 0.00%     7.016MiB / 11.57GiB   47.7kB / 77.6kB   0B / 1.13MB       8
38881b00275e   ca_orderer                                                                                              0.00%     7.016MiB / 11.57GiB   24.5kB / 27.2kB   0B / 659kB        7
CONTAINER      NAME                                                                                                    CPU %     MEM USAGE / LIMIT     NET I/O           BLOCK I/O         PIDS
0671c32e075d   dev-peer0.org2.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   0.00%     5.668MiB / 2GiB       339kB / 398kB     0B / 0B           7
5dcc513835b3   dev-peer3.org1.example.com-basic_1.0-fed8a62a32b9bc8ca8542427cb2b6a4d823755ad1cff77456586aafeca504428   20.78%    9.156MiB / 2GiB       232MB / 193MB     0B / 0B           10
